mlsno,area,soldprice,solddate,type,style,bdrm,wshrm,latitude,longitude,house_condo,maint,aptno,address
W3831685,Erin Mills,680000,2017-06-21,Condo Apt,Apartment,2,2,43.5433846,-79.6658212,condo,894.26,512,"1700 The Collegeway , Mississauga"
W3807718,Port Credit,725000,2017-06-21,Condo Apt,Apartment,2,2,43.5559675,-79.5821171,condo,706.66,612,"1 Hurontario St, Mississauga"
W3836577,Lisgar,580000,2017-06-20,Att/Row/Twnhouse,2-Storey,4,3,43.5739079,-79.7845329,house,,,"3911 Zenith Crt, Mississauga"
W3838835,Erindale,610000,2017-06-20,Semi-Detached,Bungalow,3,2,43.5600346,-79.6591723,house,,,"1316 Erinmore Dr, Mississauga"
W3839440,Churchill Meadows,675000,2017-06-20,Att/Row/Twnhouse,2-Storey,4,3,43.5365214,-79.7345975,house,,,"3999 Stardust Dr, Mississauga"
W3823220,Applewood,640000,2017-06-20,Semi-Detached,Backsplit 4,3,2,43.6101813,-79.598373,house,,,"3310 Media Crt, Mississauga"
W3846207,Churchill Meadows,696800,2017-06-20,Att/Row/Twnhouse,3-Storey,3,4,43.5432142,-79.7228779,house,,,"3415 Southwick St, Mississauga"
W3841490,Rathwood,740000,2017-06-20,Detached,2-Storey,3,3,43.6263164,-79.6032002,house,,,"1194 Bough Beeches Blvd, Mississauga"
W3840514,Meadowvale,789900,2017-06-20,Detached,Sidesplit 4,3,2,43.5791557,-79.7419077,house,,,"2639 Inlake Crt, Mississauga"
W3840789,Fairview,785000,2017-06-20,Semi-Detached,2-Storey,3,3,43.5743336,-79.643143,house,,,"614 Summer Park Cres, Mississauga"
W3826630,East Credit,805000,2017-06-20,Semi-Detached,2-Storey,4,3,43.5886374,-79.6655492,house,,,"852 Bethany Cres, Mississauga"
W3820577,East Credit,811000,2017-06-20,Detached,2-Storey,3,4,43.5934894,-79.6974104,house,,,"5757 Sidmouth St, Mississauga"
W3801151,Creditview,988888,2017-06-20,Detached,2-Storey,4,4,43.5834834,-79.6493303,house,,,"514 Turnbridge Rd, Mississauga"
W3805823,East Credit,1110000,2017-06-20,Detached,2-Storey,4,5,43.5924758,-79.6826142,house,,,"1030 Windsor Hill Blvd, Mississauga"
W3814771,Central Erin Mills,1699900,2017-06-20,Detached,2-Storey,4,4,43.5734242,-79.6993755,house,,,"1870 Sara St, Mississauga"
W3774250,Mineola,3200000,2017-06-20,Detached,Backsplit 4,4,4,43.5561095,-79.606299,house,,,"1530 Pinetree Cres, Mississauga"
W3842406,Hurontario,395000,2017-06-20,Condo Townhouse,Stacked Townhse,2,1,43.6162879,-79.6640101,condo,469.3,96,"55 Bristol Rd, Mississauga"
W3832989,Hurontario,338000,2017-06-20,Condo Apt,Apartment,2,2,43.613243,-79.6600568,condo,715.28,1017,"35 Trailwood Dr, Mississauga"
W3824158,Hurontario,372000,2017-06-20,Condo Apt,Apartment,2,2,43.6107204,-79.6593191,condo,468.75,215,"55 Strathaven Dr, Mississauga"
W3808047,Cooksville,365000,2017-06-20,Condo Apt,Apartment,3,1,43.573909,-79.619437,condo,729.77,1001,"2556 Argyle Rd, Mississauga"
W3802523,City Centre,375000,2017-06-20,Condo Apt,Apartment,1,1,43.5859356,-79.6471487,condo,451.12,1603,"4065 Brickstone Mews, Mississauga"
W3818547,City Centre,400000,2017-06-20,Condo Apt,Apartment,1,2,43.5885329,-79.6404578,condo,527.93,2907,"220 Burnhamthorpe Rd, Mississauga"
W3822878,City Centre,423000,2017-06-20,Condo Apt,Apartment,2,2,43.5859906,-79.6419251,condo,630.88,511,"325 Webb Dr, Mississauga"
W3826373,City Centre,410000,2017-06-20,Condo Apt,Apartment,2,2,43.5877598,-79.6457366,condo,619.77,607,"4080 Living Arts Dr, Mississauga"
W3802447,Streetsville,403000,2017-06-20,Condo Townhouse,2-Storey,3,2,43.604212,-79.7313332,condo,389.58,101,"6540 Falconer Dr, Mississauga"
W3812648,City Centre,440000,2017-06-20,Condo Apt,Apartment,2,2,43.5874086,-79.6392153,condo,634.87,911,"250 Webb Dr, Mississauga"
W3827383,Mississauga Valleys,432000,2017-06-20,Condo Apt,Apartment,2,2,43.593603,-79.6332757,condo,1009,307,"3650 Kaneff Cres, Mississauga"
W3801092,City Centre,486000,2017-06-20,Condo Apt,Apartment,2,2,43.5878519,-79.6398442,condo,607.93,2807,"225 Webb Dr, Mississauga"
W3839745,Cooksville,561000,2017-06-20,Condo Townhouse,2-Storey,2,2,43.5707551,-79.6283641,condo,253.25,6,"3020 Clayhill Rd, Mississauga"
W3810059,Rathwood,475000,2017-06-20,Condo Townhouse,2-Storey,3,4,43.6426853,-79.5920701,condo,486.11,147,"2120 Rathburn Rd, Mississauga"
W3825116,Hurontario,580000,2017-06-20,Condo Apt,Apartment,3,2,43.6048834,-79.6511149,condo,842.44,703,"35 Kingsbridge Garden Circ, Mississauga"
W3824802,Central Erin Mills,570000,2017-06-20,Condo Townhouse,2-Storey,3,3,43.569493,-79.717716,condo,308,130,"5260 Mcfarren Blvd, Mississauga"
W3833924,Lakeview,700000,2017-06-20,Condo Apt,Apartment,2,2,43.5913257,-79.5609874,condo,1110.93,115,"1400 Dixie Rd, Mississauga"
W3834384,Sheridan,525750,2017-06-20,Condo Townhouse,2-Storey,3,4,43.5259339,-79.6745193,condo,420.33,52,"2605 Woodchester Dr, Mississauga"
W3826628,Malton,630000,2017-06-19,Semi-Detached,Bungalow-Raised,3,3,43.7139024,-79.6444927,house,,,"7275 Reindeer Dr, Mississauga"
W3841432,Malton,653000,2017-06-19,Semi-Detached,Backsplit 4,3,2,43.7168492,-79.6530576,house,,,"3095 Mallbridge Cres, Mississauga"
W3833865,Meadowvale Village,655000,2017-06-19,Semi-Detached,2-Storey,3,3,43.6276876,-79.7055218,house,,,"6488 Skipper Way, Mississauga"
W3842811,Applewood,745000,2017-06-19,Semi-Detached,2-Storey,4,2,43.6291077,-79.5945494,house,,,"1725 Pickmere Crt, Mississauga"
W3837698,Erindale,652000,2017-06-19,Semi-Detached,2-Storey,4,3,43.562987,-79.6540124,house,,,"1132 Shadeland Dr, Mississauga"
W3830048,East Credit,681000,2017-06-19,Att/Row/Twnhouse,2-Storey,3,3,43.6017985,-79.7100804,house,,,"1315 Killaby Dr, Mississauga"
W3825871,Lisgar,687000,2017-06-19,Semi-Detached,2-Storey,3,3,43.5836388,-79.7927298,house,,,"7331 Cork Tree Row, Mississauga"
W3826218,East Credit,680000,2017-06-19,Semi-Detached,2-Storey,3,3,43.5958174,-79.6873638,house,,,"1117 Foxglove Pl, Mississauga"
W3845997,Churchill Meadows,720000,2017-06-19,Att/Row/Twnhouse,2-Storey,3,4,43.5413615,-79.7155741,house,,,"3192 Angel Pass Dr, Mississauga"
W3823690,Churchill Meadows,715000,2017-06-19,Semi-Detached,2-Storey,3,4,43.5387743,-79.7186637,house,,,"3348 Angel Pass Dr, Mississauga"
W3804735,Lisgar,710000,2017-06-19,Semi-Detached,2-Storey,3,4,43.5779732,-79.7803804,house,,,"6963 Chilcot Crt, Mississauga"
W3817893,Churchill Meadows,750000,2017-06-19,Semi-Detached,2-Storey,4,3,43.5591634,-79.7532836,house,,,"5700 Margarita Cres, Mississauga"
W3818496,Hurontario,722000,2017-06-19,Att/Row/Twnhouse,2-Storey,3,3,43.61793,-79.6418484,house,,,"554 Candlestick Circ, Mississauga"
W3842477,Churchill Meadows,755000,2017-06-19,Semi-Detached,2-Storey,3,4,43.5551744,-79.7403633,house,,,"3470 Fountain Park Ave, Mississauga"
W3833557,Mississauga Valleys,793000,2017-06-19,Detached,2-Storey,4,2,43.5902385,-79.6152535,house,,,"419 Mississauga Valley Blvd, Mississauga"
W3840423,Hurontario,880000,2017-06-19,Detached,2-Storey,4,3,43.6071164,-79.6603053,house,,,"118 Ceremonial Dr, Mississauga"
W3805884,Erin Mills,818000,2017-06-19,Detached,Backsplit 4,3,2,43.5360163,-79.6780148,house,,,"3202 Hornbeam Cres, Mississauga"
W3824052,Streetsville,850000,2017-06-19,Detached,2-Storey,3,3,43.5798628,-79.7276981,house,,,"5917 Shandwick Pl, Mississauga"
W3843960,Erindale,935000,2017-06-19,Detached,Sidesplit 3,3,2,43.5465475,-79.6503601,house,,,"2563 Proudfoot St, Mississauga"
W3834560,East Credit,870000,2017-06-19,Detached,2-Storey,3,3,43.5715369,-79.6823291,house,,,"4242 Credit Pointe Dr, Mississauga"
W3810738,Central Erin Mills,1260000,2017-06-19,Detached,2-Storey,4,4,43.5639816,-79.6957179,house,,,"1814 The Chase , Mississauga"
W3843328,Clarkson,599000,2017-06-19,Semi-Detached,Backsplit 4,4,2,43.5074386,-79.6597344,house,,,"1773 Sandgate Cres, Mississauga"
W3831294,Erin Mills,681000,2017-06-19,Att/Row/Twnhouse,2-Storey,4,3,43.5225197,-79.7025065,house,,,"3430 Fenwick Cres, Mississauga"
W3831136,Sheridan,730000,2017-06-19,Detached,Backsplit 3,4,3,43.5281212,-79.6625249,house,,,"2387 Del Fiore Dr, Mississauga"
W3839692,Clarkson,807000,2017-06-19,Detached,Bungalow,3,2,43.5152251,-79.6396268,house,,,"1300 Epton Cres, Mississauga"
W3821517,Clarkson,815000,2017-06-19,Detached,Bungalow,3,2,43.5236778,-79.6440065,house,,,"1998 Davebrook Rd, Mississauga"
W3847038,Lorne Park,1100000,2017-06-19,Detached,2-Storey,3,3,43.5340895,-79.6067347,house,,,"1017 Cutler Crt, Mississauga"
W3841882,Lorne Park,1500000,2017-06-19,Detached,2-Storey,4,3,43.5346433,-79.6125739,house,,,"1105 Fair Birch Dr, Mississauga"
W3846105,Malton,699000,2017-06-19,Detached,Bungalow-Raised,3,2,43.729721,-79.6307065,house,,,"4184 Brandon Gate Dr, Mississauga"
W3837274,Meadowvale,320000,2017-06-19,Condo Apt,Apartment,2,1,43.5860059,-79.7601356,condo,644.7,,"6720 Glen Erin Dr, Mississauga"
W3824709,Applewood,320000,2017-06-19,Condo Townhouse,2-Storey,3,2,43.601638,-79.594333,condo,630.73,315,"3055 Tomken Rd, Mississauga"
W3832611,Cooksville,329000,2017-06-19,Condo Apt,Apartment,2,2,43.573909,-79.619437,condo,634.82,503,"2556 Argyle Rd, Mississauga"
W3829930,City Centre,364000,2017-06-19,Condo Apt,Apartment,1,1,43.5897248,-79.6489722,condo,388,2509,"360 Square One Dr, Mississauga"
W3837019,Mississauga Valleys,380000,2017-06-19,Comm Element Condo,Apartment,2,2,43.5949506,-79.6345102,condo,679.65,310,"70 Absolute Ave, Mississauga"
W3840186,City Centre,368750,2017-06-19,Condo Apt,Apartment,1,1,43.5859356,-79.6471487,condo,466.65,703,"4065 Brickstone Mews, Mississauga"
W3821971,City Centre,400000,2017-06-19,Condo Apt,Apartment,2,2,43.5994944,-79.6377541,condo,756.41,819,"4185 Shipp Dr, Mississauga"
W3839140,City Centre,437500,2017-06-19,Condo Apt,Apartment,2,2,43.586471,-79.6479597,condo,509.51,1208,"4099 Brickstone Mews, Mississauga"
W3837372,Hurontario,425000,2017-06-19,Condo Apt,Apartment,2,2,43.6041638,-79.650315,condo,577.5,916,"25 Kingsbridge Garden Circ, Mississauga"
W3837598,East Credit,450000,2017-06-19,Condo Townhouse,2-Storey,2,2,43.5939932,-79.6842581,condo,166,99,"1050 Bristol Rd, Mississauga"
W3840511,Meadowvale,490423,2017-06-19,Condo Townhouse,2-Storey,3,2,43.5890738,-79.7609191,condo,400.4,9,"6779 Glen Erin Dr, Mississauga"
W3843606,Central Erin Mills,585000,2017-06-19,Condo Townhouse,2-Storey,3,4,43.5727753,-79.7150473,condo,294.06,37,"5525 Palmerston Cres, Mississauga"
W3830788,Erin Mills,325000,2017-06-19,Condo Apt,Apartment,2,1,43.5385633,-79.6873171,condo,469.89,310,"3501 Glen Erin Dr, Mississauga"
W3841777,Clarkson,875000,2017-06-19,Condo Townhouse,2-Storey,3,4,43.5142989,-79.6316631,condo,589.43,50,"1200 Walden Circ, Mississauga"
W3846266,East Credit,613000,2017-06-18,Semi-Detached,2-Storey,3,3,43.6029984,-79.6938937,house,,,"827 Ledbury Cres, Mississauga"
W3837245,Meadowvale,695000,2017-06-18,Detached,2-Storey,3,2,43.5861239,-79.7744038,house,,,"3110 Cambourne Cres, Mississauga"
W3837862,Streetsville,726000,2017-06-18,Semi-Detached,2-Storey,3,2,43.5979044,-79.7280794,house,,,"86 Bow River Cres, Mississauga"
W3840254,Lakeview,755000,2017-06-18,Detached,Bungalow,3,2,43.5877964,-79.577682,house,,,"958 South Service Rd, Mississauga"
W3844073,Meadowvale,735000,2017-06-18,Detached,2-Storey,3,3,43.5914346,-79.7768395,house,,,"7209 Corrine Cres, Mississauga"
W3838759,Meadowvale,860000,2017-06-18,Detached,Bungalow-Raised,3,2,43.5793766,-79.7377598,house,,,"6108 Wabukayne Crt, Mississauga"
W3821385,Erin Mills,755000,2017-06-18,Semi-Detached,2-Storey,3,3,43.5433594,-79.7029604,house,,,"4222 Martlen Cres, Mississauga"
W3845732,Applewood,790000,2017-06-18,Detached,2-Storey,4,3,43.6037097,-79.5958615,house,,,"1018 Sierra Blvd, Mississauga"
W3814025,East Credit,860000,2017-06-18,Detached,2-Storey,4,3,43.5945311,-79.6969372,house,,,"5782 Sidmouth St, Mississauga"
W3811189,Rathwood,975000,2017-06-18,Detached,2-Storey,3,3,43.6032246,-79.6362496,house,,,"4262 Angeloni Dr, Mississauga"
W3839623,East Credit,1050000,2017-06-18,Detached,2-Storey,4,4,43.5839446,-79.7045014,house,,,"5533 Shorecrest Cres, Mississauga"
W3833422,East Credit,1030000,2017-06-18,Detached,2-Storey,4,3,43.5714212,-79.6842241,house,,,"1492 Netherly Crt, Mississauga"
W3832743,Central Erin Mills,1120000,2017-06-18,Detached,2-Storey,4,3,43.5676512,-79.739838,house,,,"5913 Greensboro Dr, Mississauga"
W3839522,Port Credit,1380000,2017-06-18,Detached,Bungalow,2,2,43.5578546,-79.5743528,house,,,"10 Onaway Rd, Mississauga"
W3740332,Sheridan,6100000,2017-06-18,Detached,2-Storey,7,10,43.5410937,-79.6409852,house,,,"2225 Doulton Dr, Mississauga"
W3812046,Clarkson,780000,2017-06-18,Detached,Bungalow-Raised,3,2,43.5081797,-79.6477182,house,,,"1301 Tredmore Dr, Mississauga"
W3842221,Erin Mills,980000,2017-06-18,Detached,2-Storey,4,4,43.5271315,-79.6950374,house,,,"3557 Burgess Cres, Mississauga"
W3832312,Sheridan,1165000,2017-06-18,Detached,2-Storey,4,4,43.5347302,-79.6648307,house,,,"2588 Comet Crt, Mississauga"
W3834105,Malton,341000,2017-06-18,Condo Apt,Apartment,2,2,43.7220164,-79.6423563,condo,355.04,406,"7405 Goreway Dr, Mississauga"
W3834660,Meadowvale,285000,2017-06-18,Condo Apt,Apartment,1,1,43.5860059,-79.7601356,condo,409.03,612,"6720 Glen Erin Dr, Mississauga"
W3819366,Applewood,300000,2017-06-18,Condo Apt,Apartment,2,2,43.6210837,-79.5908252,condo,458,608,"1615 Bloor St, Mississauga"
W3828000,City Centre,297900,2017-06-18,Condo Apt,Apartment,1,1,43.5945004,-79.6323548,condo,499.92,205,"3700 Kaneff Cres, Mississauga"
W3792907,Hurontario,456500,2017-06-18,Condo Apt,Apartment,2,2,43.6041638,-79.650315,condo,577.28,1421,"25 Kingsbridge Garden Circ, Mississauga"
W3828529,Applewood,620000,2017-06-18,Condo Townhouse,3-Storey,3,2,43.6064762,-79.5902218,condo,93,49,"1168 Arena Rd, Mississauga"
W3839282,Erindale,331800,2017-06-18,Condo Apt,2-Storey,1,1,43.5583871,-79.6378607,condo,475.02,609,"1000 Cedarglen Gate, Mississauga"
W3834208,Port Credit,1312500,2017-06-18,Condo Townhouse,2-Storey,3,3,43.5551032,-79.5798769,condo,717,,"57 Compass Way, Mississauga"
W3835834,Meadowvale,604000,2017-06-17,Semi-Detached,Backsplit 4,3,2,43.5969469,-79.7639072,house,,,"7050 Cadiz Cres, Mississauga"
W3835788,Hurontario,640000,2017-06-17,Att/Row/Twnhouse,2-Storey,3,3,43.6076961,-79.6457652,house,,,"4889 James Austin Dr, Mississauga"
W3845037,Erin Mills,735000,2017-06-17,Att/Row/Twnhouse,2-Storey,3,3,43.5431824,-79.6935618,house,,,"2705 Jerring Mews, Mississauga"
W3838572,Mississauga Valleys,725000,2017-06-17,Semi-Detached,Bungalow-Raised,3,2,43.5967692,-79.6081315,house,,,"3210 Candela Dr, Mississauga"
W3816137,Meadowvale Village,715000,2017-06-17,Semi-Detached,2-Storey,3,3,43.6221722,-79.7247571,house,,,"1070 Pepperidge Crossing , Mississauga"
W3836831,Hurontario,746500,2017-06-17,Link,2-Storey,3,3,43.5976112,-79.6768671,house,,,"5332 Richborough Dr, Mississauga"
W3843380,Lisgar,820000,2017-06-17,Detached,2-Storey,4,3,43.584121,-79.7897224,house,,,"7270 Blackwood Mews, Mississauga"
W3819659,East Credit,800000,2017-06-17,Detached,2-Storey,3,3,43.5783958,-79.6735935,house,,,"4488 Violet Rd, Mississauga"
W3832464,City Centre,273000,2017-06-17,Condo Apt,Apartment,0,1,43.5886878,-79.6492378,condo,320.59,2812,"385 Prince Of Wales Dr, Mississauga"
W3819178,Hurontario,355900,2017-06-17,Condo Apt,Apartment,1,1,43.6048834,-79.6511149,condo,495.09,#1701,"35 Kingsbridge Garden Circ, Mississauga"
W3747442,City Centre,355000,2017-06-17,Condo Apt,Apartment,2,2,43.594493,-79.6323462,condo,595.03,2212,"3700 Kaneff Cres, Mississauga"
W3835575,City Centre,415000,2017-06-17,Condo Apt,Apartment,2,2,43.5949506,-79.6345102,condo,811.97,806,"70 Absolute Ave, Mississauga"
W3840615,East Credit,556000,2017-06-17,Condo Townhouse,3-Storey,3,3,43.5939932,-79.6842581,condo,165.1,79,"1050 Bristol Rd, Mississauga"
W3823704,Churchill Meadows,770000,2017-06-16,Semi-Detached,2-Storey,3,4,43.5543472,-79.7413576,house,,,"3524 Fountain Park Ave, Mississauga"
W3835288,East Credit,820000,2017-06-16,Detached,2-Storey,3,4,43.5909284,-79.7006568,house,,,"5628 Taw Ave, Mississauga"
W3844701,Hurontario,933888,2017-06-16,Detached,2-Storey,4,3,43.6081184,-79.6686199,house,,,"5429 Heritage Hills Blvd, Mississauga"
W3827413,East Credit,1055000,2017-06-16,Detached,2-Storey,4,3,43.5986445,-79.7047566,house,,,"5887 O'meara St, Mississauga"
W3835532,Lisgar,1200000,2017-06-16,Detached,2-Storey,4,4,43.5713308,-79.7649924,house,,,"3328 Trelawny Circ, Mississauga"
W3804036,Erin Mills,1100000,2017-06-16,Detached,2-Storey,4,3,43.5367946,-79.6964552,house,,,"3628 Pitch Pine Cres, Mississauga"
W3840574,Cooksville,1815000,2017-06-16,Detached,Bungalow,3,2,43.5650308,-79.6060801,house,,,"222 Harborn Tr, Mississauga"
W3832701,Clarkson,740000,2017-06-16,Detached,Bungalow,3,2,43.5030727,-79.6540935,house,,,"2702 Stockholm Rd, Mississauga"
W3844252,Rathwood,360000,2017-06-16,Condo Apt,Apartment,1,1,43.625848,-79.6081836,condo,499.13,404,"1359 Rathburn Rd, Mississauga"
W3837491,Lakeview,365000,2017-06-16,Condo Apt,Apartment,1,1,43.5913257,-79.5609874,condo,624.96,310,"1400 Dixie Rd, Mississauga"
W3827401,Cooksville,338000,2017-06-16,Condo Apt,Apartment,2,2,43.57362,-79.620458,condo,630.82,406,"2542 Argyle Rd, Mississauga"
W3840818,City Centre,377577,2017-06-16,Condo Apt,Apartment,1,2,43.5908484,-79.6320084,condo,377.17,1904,"33 Elm Dr, Mississauga"
W3811391,Mississauga Valleys,439000,2017-06-16,Condo Apt,Apartment,1,2,43.5914595,-79.6277922,condo,852.27,405,"1580 Mississauga Valley Blvd, Mississauga"
W3800633,City Centre,490000,2017-06-16,Condo Apt,Apartment,2,1,43.5856392,-79.6463896,condo,0,2507,"510 Curran Pl, Mississauga"
W3800868,Hurontario,587000,2017-06-16,Condo Apt,Apartment,2,2,43.6048834,-79.6511149,condo,750.37,,"35 Kingsbridge Garden Circ, Mississauga"
W3827338,Malton,641000,2017-06-15,Detached,Bungalow,3,1,43.7136674,-79.6550582,house,,,"7516 Homeside Gdns, Mississauga"
W3823427,Malton,680000,2017-06-15,Detached,2-Storey,4,3,43.7235968,-79.6356857,house,,,"7319 Dellaport Dr, Mississauga"
W3816532,Meadowvale Village,1295000,2017-06-15,Detached,2-Storey,3,4,43.6304223,-79.7273982,house,,,"907 Gaslight Way, Mississauga"
W3826612,East Credit,640000,2017-06-15,Semi-Detached,2-Storey,3,3,43.5943821,-79.6874656,house,,,"5426 Sweetgrass Gate, Mississauga"
W3832240,Lisgar,735000,2017-06-15,Semi-Detached,2-Storey,3,4,43.5793072,-79.7916707,house,,,"3800 Milkwood Cres, Mississauga"
W3839587,Hurontario,861000,2017-06-15,Detached,2-Storey,3,3,43.607288,-79.6610021,house,,,"125 Ceremonial Dr, Mississauga"
W3822003,Churchill Meadows,1250000,2017-06-15,Detached,2-Storey,4,4,43.5564061,-79.7322736,house,,,"5497 Oscar Peterson Blvd, Mississauga"
W3843372,Lorne Park,1575000,2017-06-15,Detached,2-Storey,4,3,43.5429618,-79.6166252,house,,,"976 Cresthampton Lane, Mississauga"
W3841462,Lorne Park,1840000,2017-06-15,Detached,2-Storey,4,4,43.5478376,-79.5992699,house,,,"1171 Sienna St, Mississauga"
W3841680,Clarkson,1400000,2017-06-15,Detached,1 1/2 Storey,4,3,43.5153712,-79.612566,house,,,"1595 Green Glade , Mississauga"
W3831945,Cooksville,320000,2017-06-15,Condo Apt,Apartment,1,1,43.5808529,-79.6255422,condo,423.83,1501,"135 Hillcrest Ave, Mississauga"
W3820637,City Centre,370000,2017-06-15,Condo Apt,Apartment,1,1,43.5922739,-79.6343106,condo,450,2805,"208 Enfield Pl, Mississauga"
W3807931,City Centre,335000,2017-06-15,Condo Apt,Apartment,2,2,43.5910679,-79.6356066,condo,522.28,706,"265 Enfield Pl, Mississauga"
W3841007,City Centre,346125,2017-06-15,Condo Apt,Apartment,1,1,43.5862105,-79.6429298,condo,389,2806,"330 Burnhamthrope Rd, Mississauga"
W3827236,City Centre,342000,2017-06-15,Condo Apt,Apartment,2,2,43.5904687,-79.6357942,condo,536,1611,"285 Enfield Pl, Mississauga"
W3834483,Cooksville,389900,2017-06-15,Condo Apt,Apartment,3,2,43.5804314,-79.613175,condo,925.39,1805,"75 King St, Mississauga"
W3824753,City Centre,385000,2017-06-15,Condo Apt,Apartment,1,2,43.5877493,-79.6457846,condo,532.72,#2009,"4090 Living Arts Dr, Mississauga"
W3801916,Creditview,405000,2017-06-15,Condo Apt,Apartment,2,1,43.58945,-79.6521712,condo,546.77,203,"335 Rathburn Rd, Mississauga"
W3810367,City Centre,430000,2017-06-15,Condo Apt,Apartment,2,2,43.5896112,-79.6304348,condo,644.74,902,"3504 Hurontario St, Mississauga"
W3846434,City Centre,445000,2017-06-15,Condo Apt,Apartment,2,2,43.5881026,-79.6407535,condo,664,1209,"3939 Duke Of York Blvd, Mississauga"
W3814254,Hurontario,465000,2017-06-15,Condo Apt,Apartment,2,2,43.6061403,-79.6542717,condo,520.44,704,"55 Eglinton Ave, Mississauga"
W3814160,City Centre,448000,2017-06-15,Condo Apt,Apartment,2,2,43.5874086,-79.6392153,condo,781.1,614,"250 Webb Dr, Mississauga"
W3830686,Mississauga Valleys,549000,2017-06-15,Condo Townhouse,2-Storey,3,3,43.5947354,-79.6048523,condo,395,68,"600 Silver Creek Blvd, Mississauga"
W3820281,City Centre,598000,2017-06-15,Condo Apt,Loft,2,3,43.5881026,-79.6407535,condo,878.59,3404,"3939 Duke Of York Blvd, Mississauga"
W3831948,Streetsville,625000,2017-06-15,Condo Townhouse,2-Storey,3,2,43.5807256,-79.730338,condo,147,28,"2350 Britannia Rd, Mississauga"
W3820263,Erindale,336500,2017-06-15,Condo Apt,2-Storey,2,1,43.5583871,-79.6378607,condo,611.04,505,"1000 Cedarglen Gate, Mississauga"
